Market Cap,IPO Price,Price Target,Beta (5Y),Revenue,Rev. Growth,Net Income,EPS,Debt / Equity,Current Ratio,Quick Ratio,Profit Margin,ROE,ROA,Sector,high_risk
0.01241429317545226,0.016,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.004261997140192415,0.064,0.06658869783760918,0.5586947871070433,0.01587194441621185,0.03721987096701186,0.2999329589810313,0.9982179270537631,0.0013175230566534915,0.18810610382201937,0.06471063891737242,0.5915901026817146,0.8666690401594986,0.7685381891755184,Healthcare,0
1.2160946929681794e-05,0.016,0.0737739535165362,0.5503382411460405,0.01587194441621185,0.03721987096701186,0.32405274251866056,0.9982158242363386,0.0007319572536963842,0.048916143753565317,0.06471063891737242,0.5915901026817146,0.0,0.5423368740515933,Healthcare,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
3.077787382044508e-05,0.058,0.0737739535165362,0.532033426183844,0.0003881708374532026,0.018589159644727852,0.3237885347531329,0.998217606516831,0.0036597862684819207,0.01711351968054763,0.025763358778625955,0.47206053550640287,0.867559099971518,0.8017197774405664,Communication Services,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Consumer Discretionary,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.0001602069035907612,0.052000000000000005,0.012939507801030183,0.546358933545563,0.0008564674343150554,0.03248121156911865,0.32247887420393073,0.9982180566957876,0.02122676035719514,0.07144894466628636,0.09637404580152671,0.48515715948777655,0.8307818285388777,0.7830045523520485,Healthcare,0
0.01241429317545226,0.056,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.01241429317545226,0.048,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.01241429317545226,0.048,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
1.1198708776593015e-05,0.05310170864197531,0.0737739535165362,0.48030242737763623,0.0004982316568844942,0.03721987096701186,0.32288866109703485,0.9982180412338948,0.020056664051498314,0.000713063320022818,0.0009541984732824427,0.41501746216530855,0.8666800206224716,0.7865452706120384,Financials,0
4.364307074221298e-05,0.052000000000000005,0.0737739535165362,0.559092717867091,0.0004595067843388084,0.02906513322705534,0.32427951236047386,0.9982179514359787,0.00014639145073927682,0.01668568168853394,0.02266221374045801,0.5541327124563447,0.8720924712807366,0.829033889731917,Real Estate,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.01241429317545226,0.064,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.0005031296794495848,0.048,0.010451140916216687,0.49582172701949856,0.01587194441621185,0.03721987096701186,0.31617715537903174,0.9982179460837851,0.00029278290147855365,0.06945236737022246,0.06471063891737242,0.5915901026817146,0.8645922339314535,0.7561962569549823,Healthcare,0
0.00029964759051837953,0.044,0.050265011073232634,0.6044568245125348,0.01587194441621185,0.03721987096701186,0.31713593097308773,0.9982179966322808,0.0014639145073927684,0.08770678836280661,0.06471063891737242,0.5915901026817146,0.8689713282065887,0.7840161861406171,Healthcare,0
0.0044399802731003935,0.068,0.0737739535165362,0.5200955033824114,0.009581058729186987,0.028438852197677066,0.3258414062179004,0.9982181417361982,0.020056664051498314,0.007273245864232743,0.008826335877862595,0.6484284051222352,0.8758900598120193,0.8443095599393019,Consumer Staples,0
0.01241429317545226,0.0,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Healthcare,0
0.0003890351473651795,0.022,0.0737739535165362,0.4930362116991643,7.58376506561274e-05,0.006689820086540652,0.3243767588166815,0.9982180085260446,0.020056664051498314,0.01583000570450656,0.008826335877862595,0.1938300349243307,0.8645091616823316,0.7928174001011633,Consumer Staples,0
0.008436662791624154,0.052000000000000005,0.05452011844626372,0.5519229940614536,0.01451382319438519,0.029235937144158505,0.3287910703280148,0.9982181696865429,0.0005855658029571073,0.0399315459212778,0.06560114503816794,0.6577415599534343,0.8776939143643785,0.8473444613050075,Healthcare,0
0.01241429317545226,0.02,0.10749744942394307,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Healthcare,0
0.012834303152623072,0.05310170864197531,0.10963744494488267,0.5678471945881416,0.017273056349845117,0.031171714871327715,0.32339122098199,0.9982181125964771,0.03689064558629776,0.013833428408442669,0.022900763358778622,0.6388242142025612,0.8758425899553782,0.8386444107233181,Financials,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.04182740753641992,0.056,0.19459029039241546,0.5411858336649422,0.026100758944802908,0.03316442723753131,0.3442100938163391,0.9982182618632116,0.020056664051498314,0.0477752424415288,0.03315839694656488,0.6827706635622818,0.8605928985094464,0.8737481031866464,Consumer Staples,1
0.0032781466040260054,0.064,0.05972080523552393,0.5316354954237962,0.0027483587794565243,0.027414028695058074,0.32998561939327536,0.9982182701888462,0.0036597862684819207,0.06670614993098432,0.06471063891737242,0.7383585564610012,0.8779549985759042,0.840768841679312,Financials,0
0.12174466141763328,0.06,0.3610122676487421,0.5503382411460405,0.035642055825060456,0.019215440674106125,0.27761276224063547,0.9982179639244306,0.0013175230566534915,0.10624643468339988,0.17461832061068702,0.5736321303841677,0.8759256622045001,0.8363176530096105,Healthcare,1
0.0031826850613474477,0.054,0.08261378057580811,0.5276561878233187,0.0017445455380936399,0.032168071054429516,0.32948736560980624,0.9982182856507391,0.013321622017274192,0.06670614993098432,0.06471063891737242,0.7773573923166474,0.8782042153232696,0.8411734951947395,Financials,1
0.01241429317545226,0.076,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Healthcare,1
0.0007631204726699749,0.06,0.014183691243436932,0.54158376442499,0.003666552400011935,0.02866659075381462,0.3196821201123057,0.99821801982512,0.11682037768994291,0.06670614993098432,0.06471063891737242,0.5666472642607684,0.8736945789423716,0.8369246332827516,Financials,0
0.009860938428121573,0.116,0.01799089257720158,0.5957023477914842,0.032600287038934125,0.026047597358232748,0.3051633226049442,0.9982180905930141,0.020056664051498314,0.0293782087849401,0.03649809160305343,0.6117578579743889,0.8666800206224716,0.8261001517450682,Consumer Discretionary,0
0.133264077885453,0.108,0.36895015801129716,0.5551134102666135,0.033384895143311784,0.03461626053290822,0.33765294802437856,0.9982181667131019,0.009954618650270825,0.03764974329720479,0.06130725190839694,0.6638533178114087,0.877207348333808,0.8432979261507334,Technology,1
0.01241429317545226,0.06,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.0004512816448996733,0.056,0.016672058128250428,0.565459610027855,0.0006865591965394796,0.02886586199043498,0.3240351297678559,0.9982180864301968,0.035280339628165715,0.03850541928123217,0.052719465648854956,0.5649010477299186,0.8643667521124085,0.8068791097622661,Healthcare,0
0.011937696361192735,0.088,0.049120362306218426,0.5519299641862315,0.031224501761975446,0.026560009109542246,0.24846949257001988,0.9982177492419956,0.007758746889181672,0.02909298345693097,0.038883587786259534,0.5142607683352737,0.8722823507073008,0.8195245321193727,Healthcare,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.0019878391926139694,0.084,0.056734764973747735,0.5344210107441305,0.0025299746354937153,0.03367683898884081,0.3262877490926522,0.9982181851484357,0.009369052847313717,0.06670614993098432,0.06471063891737242,0.6693830034924332,0.8768513244090003,0.8397572078907435,Financials,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.1716703194272565,0.06,0.32945977554930694,0.5706327099084758,0.020763383791767002,0.035384878159872464,0.31967403958090806,0.998218122111488,0.020494803103498754,0.040787221905305183,0.06560114503816794,0.6303841676367871,0.8753204215323269,0.8367223065250379,Technology,1
0.01241429317545226,0.06,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Healthcare,0
0.013628226117718434,0.07200000000000001,0.1781670689526464,0.5387982491046557,0.002377655551259004,1.0,0.30739361774977747,0.9982179288378277,0.00029278290147855365,0.05433542498573873,0.08468511450381679,0.25203725261932486,0.8705971707965441,0.7970662620131512,Healthcare,1
0.01241429317545226,0.05310170864197531,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.0043684689900771725,0.156,0.0472540871426083,0.5873458018304814,0.007592155415273228,0.026816214985196995,0.31256406217900434,0.9982180453967121,0.0017566974088713218,0.0708784940102681,0.09756679389312976,0.5570430733410944,0.8733148200892432,0.8194233687405159,Healthcare,0
0.01241429317545226,0.05310170864197531,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.01241429317545226,0.058,0.04610943837559409,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
2.5595675121469538e-06,0.038,0.0737739535165362,0.532033426183844,0.0006559721561034455,0.01542928717831929,0.3251454897623776,0.9982181458990155,0.0,0.06670614993098432,0.06471063891737242,0.650174621653085,0.8763528909142694,0.8395548811330298,Technology,0
6.176094384539663e-06,0.02,0.0737739535165362,0.555909271786709,0.01587194441621185,0.03721987096701186,0.32416086968431146,0.9982180352870129,0.020056664051498314,0.02909298345693097,0.03649809160305343,0.5915901026817146,0.8360272476977119,0.685786545270612,Financials,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.004779370693723393,0.056,0.050887102794436014,0.5857540787902904,0.004905679656602917,0.021549760874516054,0.33748373621858524,0.998218269594158,0.00014639145073927682,0.14589275527666856,0.2170801526717557,0.7776484284051224,0.879189214848571,0.8612038442083965,Healthcare,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.05810353000845033,0.064,0.14579341578122276,0.5491444488658973,0.020324774489185057,0.03282281940332498,0.3580992946654797,0.998218230939426,0.00043917435221783044,0.02139189960068454,0.03172709923664122,0.7299185098952271,0.8789399981012057,0.8535154274152756,Technology,1
0.0032665936554878605,0.056,0.183815661781173,0.5762037405491444,0.0032092841651023395,0.03327829651560009,0.3243510922413203,0.9982180816726914,0.010540184453227932,0.038077581289218475,0.059875954198473275,0.6321303841676369,0.8756883129212949,0.8364188163884674,Consumer Discretionary,1
0.0016111561193486237,0.052000000000000005,0.006096498867793067,0.6354954237962593,0.00794561779,0.027556365292644044,0.3205621751694857,0.9982181203274234,0.001903088859610599,0.07273245864232743,0.0782442748091603,0.6140861466821886,0.8753916263172884,0.8326757713707638,Consumer Staples,0
0.0019669448110171774,0.037200000000000004,0.020404608455470673,0.5957023477914842,0.012565569434326001,0.03601115918925074,0.33069232349517225,0.9982181548193382,0.03103498755672669,0.017969195664575013,0.025524809160305344,0.6676367869615834,0.8773141555112502,0.8418816388467374,Energy,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
4.8765478250359865e-05,0.016,0.0737739535165362,0.5503382411460405,0.000497731124805161,0.02285925757230699,0.3239590406080942,0.998216113849485,0.0008783487044356609,0.0838562464346834,0.120706106870229,0.5273573923166474,0.8688763884933067,0.8004046535154273,Communication Services,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,1
0.02213676747354886,0.036000000000000004,0.16597407121706023,0.487067250298448,0.0219979333902936,0.04179002505124117,0.3580540299938369,0.9982184129140108,0.0158102766798419,0.012977752424415286,0.026240458015267174,0.7232246798603028,0.8800199373397891,0.8519979767324228,Energy,1
0.01241429317545226,0.032,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Communication Services,0
0.0027056521175187085,0.064,0.09754398188468909,0.5515320334261837,0.004125126760184466,0.04173309041220678,0.32631959186468534,0.9982181726599838,0.0008783487044356609,0.10396463205932685,0.16674618320610687,0.6600698486612341,0.8768275894806797,0.8430955993930197,Healthcare,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.0012074124757606173,0.10400000000000001,0.018812053649190034,0.5646637485077596,0.0038081114999377022,0.028211113641539512,0.32031075806341164,0.9982180674001749,0.016103059581320453,0.020393610952652592,0.03291984732824427,0.5779976717112922,0.8740268679388588,0.8301466868993423,Healthcare,0
0.01241429317545226,0.112,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Healthcare,1
0.00011743034423340389,0.048,0.011247418319357006,0.6223637087146836,0.010442456599780301,0.03191186517877477,0.29987721701020337,0.9982179597616133,0.06763285024154589,0.01112378779235596,0.08110687022900763,0.5165890570430735,0.8738132535839741,0.8364188163884674,Technology,0
0.01241429317545226,0.056,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.0009163330727058391,0.076,0.0415557269763854,0.5129327497015519,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9982183052754492,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.007318963890606425,0.076,0.04180456366486675,0.5340230799840827,0.006092867013537901,0.03142792074698247,0.33148639635691296,0.9982181970421994,0.010832967354706485,0.019823160296634338,0.032204198473282444,0.6996507566938301,0.8781330105383081,0.8468386444107233,Consumer Staples,0
0.01639997998778214,0.184,0.07266031303655411,0.535216872264226,0.015721870404230176,0.030118424049191527,0.3489383264397727,0.9982183171692129,0.018298931342409605,0.06670614993098432,0.06471063891737242,0.7243888242142027,0.8778125890059811,0.840768841679312,Financials,0
0.01241429317545226,0.084,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Technology,0
0.01241429317545226,0.088,0.08925772015826014,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.0008544259255724016,0.064,0.014357876925373877,0.5921209709510544,0.000989567818252288,0.8106353905716238,0.3244042320071218,0.9982181262743053,0.0005855658029571073,0.3227324586423274,0.5276717557251909,0.6085564610011642,0.8758663248836988,0.8357106727364694,Healthcare,0
0.0006945727545522986,0.068,0.005051384776171399,0.5666534023079983,0.047942059255950485,0.027983375085401958,0.2559103608847497,0.9982177385376083,0.020056664051498314,0.022390188248716483,0.034351145038167934,0.5678114086146683,0.8666800206224716,0.8222559433485078,Communication Services,0
0.008641327830543945,0.06,0.14370318759797943,0.5475527258257062,0.004185071690109095,0.050187884308813484,0.31904800383482845,0.9982180257720019,0.020641194554238032,0.04420992584141471,0.06774809160305342,0.5681024447031433,0.8717957846767302,0.8258978249873545,Healthcare,1
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.03155430054764831,0.061200000000000004,0.03730061960335432,0.538400318344608,0.01985695773786623,0.02744249601457527,0.3658138738615353,0.9982182267766087,0.018298931342409605,0.06670614993098432,0.06471063891737242,0.7526193247962748,0.8775040349378144,0.8437025796661608,Financials,0
0.006267397160356244,0.068,0.07572100430487472,0.539992041384799,0.005216599665622649,0.0322534730129811,0.3210623159624735,0.9982180751311214,0.001024740155174938,0.02538505419281232,0.03291984732824427,0.6036088474970898,0.8736115066932497,0.8235710672736469,Healthcare,0
0.00933393398548376,0.046,0.023714136412272626,0.5475527258257062,0.007271962178111707,0.020695741289000227,0.3222799687735397,0.9982180572904757,0.0,0.05219623502567028,0.08206106870229007,0.6236903376018628,0.8756764454571346,0.8349013657056145,Communication Services,0
0.01241429317545226,0.04,0.0737739535165362,0.5519229940614536,0.01587194441621185,0.03721987096701186,0.32531284305242836,0.9971216810819132,0.020056664051498314,0.06670614993098432,0.06471063891737242,0.5915901026817146,0.8666800206224716,0.8140989220123995,Financials,0
0.0006404118104477143,0.04,0.0737739535165362,0.5240748109828889,0.0005282574117575362,0.027983375085401958,0.32571234321714715,0.9982181905006293,0.029278290147855365,0.06670614993098432,0.06471063891737242,0.7077997671711294,0.8771598784771669,0.8399595346484572,Financials,0
